"Gene","K","l","Day","LeuLysMet"
"BPPMPM",83.61187,15.61101,4,"PMP"
"BPPPMP",119.12523,11.19962,4,"PPM"
"AMPPMM",121.41633,11.73546,4,"PPM"
"BMMMMM",90.6296,14.60883,4,"MMM"
"APMMMP",116.87192,13.21456,4,"MMM"
"BPMPMP",120.3828,12.35261,4,"MPM"
"BMMMPP",116.0332,13.82369,4,"MMP"
"BPPPPM",122.46497,11.96801,4,"PPP"
"BPPPMM",123.09887,11.8835,4,"PPM"
"AMPMPM",118.14535,14.89857,4,"PMP"
"APMPMP",121.08855,12.83464,4,"MPM"
"AMMMMP",106.25974,15.25563,4,"MMM"
"APPMPM",122.80006,15.43578,4,"PMP"
"BMPMPP",123.92255,13.36681,4,"PMP"
"BPPPPM",122.43747,12.62829,4,"PPP"
"BPMPMM",119.93833,12.95915,4,"MPM"
"BPMMPP",118.55436,13.42762,4,"MMP"
"APMPMM",118.64328,12.75448,4,"MPM"
"AMMPMP",115.42883,13.64569,4,"MPM"
"AMPMPP",116.74705,13.51075,4,"PMP"
"AMPMMM",117.72546,12.9255,4,"PMM"
"AMPMPP",113.66421,14.28063,4,"PMP"
"AMPMMP",118.59579,13.13026,4,"PMM"
"BPPPMP",122.63963,11.93275,4,"PPM"
"BPMMPM",119.09342,13.58959,4,"MMP"
"BMMPMM",118.94916,12.43218,4,"MPM"
"AMMPPM",119.13323,12.77893,4,"MPP"
"APMMPM",115.04628,15.36843,4,"MMP"
"BPPPMP",122.20305,11.70188,4,"PPM"
"BPMPMP",120.07554,12.21887,4,"MPM"
"AMPPPM",121.45039,12.03402,4,"PPP"
"APMPPP",121.75477,11.28234,4,"MPP"
"AMMMMP",120.79552,13.18915,4,"MMM"
"AMPMPM",121.14676,13.38089,4,"PMP"
"BPPMMM",94.42286,15.15997,4,"PMM"
"BMPMMM",125.58072,13.4762,4,"PMM"
"BPMPPP",133.84884,11.81584,4,"MPP"
"BMMPPP",125.38516,12.17784,4,"MPP"
"APMMPP",119.14249,13.58018,4,"MMP"
"BPPMMM",79.63909,14.76968,4,"PMM"
"BMMMMP",86.07815,13.75535,4,"MMM"
"AMMMMP",117.37072,13.60126,4,"MMM"
"BMPPPM",121.4752,12.20998,4,"PPP"
"APPPPM",123.20279,10.14124,4,"PPP"
"APPPMM",121.79536,11.1744,4,"PPM"
"IPPPPP",123.26178,10.5555,4,"PrPrPr"
"AMPMPM",84.9531,14.40916,4,"PMP"
"BMMMMM",118.43715,12.46876,4,"MMM"
"BPMPMP",118.31177,12.37391,4,"MPM"
"AMPMPP",119.3485,12.77213,4,"PMP"
"BPPPPM",121.43309,11.97832,4,"PPP"
"APMPMM",121.74364,11.46877,4,"MPM"
"AMMMMP",110.70982,15.55014,4,"MMM"
"APMPMP",120.60572,11.53016,4,"MPM"
"IPPPPP",122.14271,11.5659,4,"PrPrPr"
"BPPMMP",120.18701,12.57362,4,"PMM"
"AMMMPM",90.40561,15.41595,4,"MMP"
"BMMMPM",120.51773,14.92725,4,"MMP"
"BPPPMP",123.85951,12.79388,4,"PPM"
"AMPPPP",127.03766,11.59787,4,"PPP"
"BMMMMM",122.67981,14.60901,4,"MMM"
"AMMPMP",123.68762,12.2359,4,"MPM"
"BMPPMP",122.31485,12.30603,4,"PPM"
"BPPMPM",117.66484,13.37386,4,"PMP"
"AMMPPP",121.47406,11.66941,4,"MPP"
"BMMPMM",120.65136,11.37274,4,"MPM"
"APMMPM",119.16732,12.34872,4,"MMP"
"AMMMMM",118.37358,12.64201,4,"MMM"
"BPPMMM",118.44886,12.96804,4,"PMM"
"BPMMMP",119.42568,12.5949,4,"MMM"
"AMPMMP",117.2658,13.53702,4,"PMM"
"BMPMPM",113.79238,14.78461,4,"PMP"
"AMMMPM",118.75322,12.6235,4,"MMP"
"AMPMMM",119.71557,12.33737,4,"PMM"
"BPMPPM",116.99751,13.6193,4,"MPP"
"BPPMMM",84.75993,14.9167,4,"PMM"
"APPPMP",122.63416,11.56237,4,"PPM"
"AMMPMM",116.92511,13.64905,4,"MPM"
"BPPPPM",120.49206,12.98681,4,"PPP"
"BPPMMP",92.29375,14.72692,4,"PMM"
"AMMMMP",99.76529,14.15254,4,"MMM"
"APPMPP",97.67572,14.75348,4,"PMP"
"APMMMP",94.02348,15.12181,4,"MMM"
"BPPMMP",125.13601,12.50964,4,"PMM"
"BMPPPM",132.62122,11.30812,4,"PPP"
"BMPPPP",127.28374,11.4902,4,"PPP"
"BPPPMM",123.20262,12.14006,4,"PPM"
"BMMMPM",118.12357,14.1468,4,"MMP"
"APMPPP",122.06583,12.30605,4,"MPP"
"APPMMP",90.98686,13.81009,4,"PMM"
"AMPMPM",118.60599,12.85321,4,"PMP"
"APMPMM",119.0476,13.45715,4,"MPM"
"BMMMMP",92.08041,13.58524,4,"MMM"
"BMPMPM",117.81008,13.48494,4,"PMP"
"BPMPMP",117.3979,12.64106,4,"MPM"
"BPMPMP",119.2049,12.15428,4,"MPM"
"BMPMMM",118.89651,13.08262,4,"PMM"
"APPPPM",122.16132,12.35102,4,"PPP"
"AMMPPP",120.70867,12.0046,4,"MPP"
"AMMMMP",116.52018,13.24554,4,"MMM"
"APPMPM",118.66179,13.72026,4,"PMP"
"IPPPPP",123.59946,10.49897,4,"PrPrPr"
"APMPPP",120.25057,12.17806,4,"MPP"
"IPPPPP",125.35191,10.54819,4,"PrPrPr"
"BMPMMM",97.56903,14.55444,4,"PMM"
"IPPPPP",124.97487,10.54766,4,"PrPrPr"
"APPPPM",124.29424,12.30164,4,"PPP"
"IPPPPP",126.9667,10.47439,4,"PrPrPr"
"BMMMMP",131.7974,12.68615,4,"MMM"
"BPPMPP",127.32486,11.16292,4,"PMP"
"APPMPM",117.67103,13.48915,4,"PMP"
"APMMMM",92.70213,13.21851,4,"MMM"
"IPMMMP",95.84313,13.05711,4,"MMM"
"AMMPMM",121.61681,12.00735,4,"MPM"
"BPPPMP",123.96259,10.72788,4,"PPM"
"IPPPPP",124.01119,10.17758,4,"PrPrPr"
"APMPPM",119.82704,12.23363,4,"MPP"
"IPPPPP",123.61986,9.47452,4,"PrPrPr"
"APPPPM",122.52803,11.62914,4,"PPP"
"IPPPPP",124.4028,10.06993,4,"PrPrPr"
"BMPMPM",118.41814,13.5153,4,"PMP"
"APPMPP",123.07881,11.14547,4,"PMP"
"BPMMMP",116.52424,14.06894,4,"MMM"
"BMPPMP",122.39953,11.95854,4,"PPM"
"AMMPMP",117.45274,13.50331,4,"MPM"
"APMPMM",119.96724,12.11378,4,"MPM"
"IPPPPP",120.69245,12.0691,4,"PrPrPr"
"AMPMPP",123.08734,12.28413,4,"PMP"
"AMMMPM",119.60636,13.81775,4,"MMP"
"BPPPMM",123.16209,12.44574,4,"PPM"
"AMPMMM",121.22426,13.55684,4,"PMM"
"APMPMM",124.05955,12.35284,4,"MPM"
"BPMPMP",130.97071,12.14797,4,"MPM"
"BPMMPM",105.70814,15.13521,4,"MMP"
"BPPPMM",121.90627,12.47087,4,"PPM"
"APPPMP",122.15597,11.15843,4,"PPM"
"APMMPP",82.68943,13.75363,4,"MMP"
"BMPMMP",115.97445,13.57939,4,"PMM"
"AMPMMM",86.17674,13.76886,4,"PMM"
"AMMPPM",120.6916,11.0371,4,"MPP"
"BMMPPP",116.70612,13.0781,4,"MPP"
"AMMMPM",115.93184,13.48625,4,"MMP"
"APPMMP",119.18623,12.39952,4,"PMM"
"BPPMMP",117.83799,13.23209,4,"PMM"
"BPPMMP",92.48792,13.8737,4,"PMM"
"BPMPPM",121.55528,11.53198,4,"MPP"
"BMMPPM",118.85749,12.65197,4,"MPP"
"AMPPMP",122.60179,10.64331,4,"PPM"
"AMMPPM",117.7538,12.85498,4,"MPP"
"BMMPMP",119.00377,12.05875,4,"MPM"
"APMPMP",116.73785,12.95002,4,"MPM"
"AMMMMP",120.37398,12.01535,4,"MMM"
"BPPMPM",120.09959,12.50754,4,"PMP"
"APPMPM",120.02248,12.94886,4,"PMP"
"AMPMPP",118.07967,13.90638,4,"PMP"
"BPPPPM",124.97566,11.91711,4,"PPP"
"BMMPMM",130.18866,11.72738,4,"MPM"
"IPPPPP",125.14157,10.94611,4,"PrPrPr"
"IPPPPP",123.24063,10.48867,4,"PrPrPr"
"BPMMPM",117.21788,13.02722,4,"MMP"
"IMPPPM",122.59242,10.92543,4,"PPP"
"AMMMMM",118.41913,12.6773,4,"MMM"
"BPPPMP",121.37064,11.09,4,"PPM"
"AMMPMM",115.98977,13.16102,4,"MPM"
"APMPPP",119.8088,11.09789,4,"MPP"
"BMMPPM",118.49022,12.45933,4,"MPP"
"AMMMMP",93.86054,13.32097,4,"MMM"
"BPPMPP",95.45731,13.61283,4,"PMP"
"APMPPP",121.25875,11.98868,4,"MPP"
"APMMMM",90.61743,14.49055,4,"MMM"
"BMPMPM",97.18942,13.58315,4,"PMP"
"AMPPPP",120.7387,11.10831,4,"PPP"
"BPPPMM",121.13586,11.7597,4,"PPM"
"BMMPMM",118.77535,11.90336,4,"MPM"
"BMPPMM",121.56208,11.69908,4,"PPM"
"BPPPPM",121.94746,11.03861,4,"PPP"
"IPPPPP",121.24175,11.10587,4,"PrPrPr"
"AMPMPP",116.61992,13.66995,4,"PMP"
"APMMMM",117.09433,13.52078,4,"MMM"
"APMMMP",121.97466,12.61775,4,"MMM"
"AMMMPP",128.1565,12.61044,4,"MMP"
"BMPPMM",123.62256,10.30508,4,"PPM"
"BMPMMP",90.2845,13.97274,4,"PMM"
"APMMMM",113.84586,13.60274,4,"MMM"
"APPPPM",120.51222,11.47371,4,"PPP"
"APMMPP",97.67782,13.70516,4,"MMP"
"BPMPMP",115.44654,12.4767,4,"MPM"
"BMPPPP",120.54636,10.69046,4,"PPP"
"AMMMPM",116.72972,12.94153,4,"MMP"
"AMMMPM",116.34659,12.8519,4,"MMP"
"BMPPPM",119.81277,11.3198,4,"PPP"
"BPPPMM",120.09411,11.64501,4,"PPM"
"BMMPPP",118.59554,11.98797,4,"MPP"
"AMPMMP",101.11153,14.04539,4,"PMM"
"APPMMM",115.88148,13.82979,4,"PMM"
"BPMPPP",120.18134,10.15859,4,"MPP"
"APMMMP",97.89149,13.7327,4,"MMM"
"BPMMMP",101.75137,14.20774,4,"MMM"
"APMMPM",118.34859,12.98327,4,"MMP"
"BPPMPM",96.8955,14.52895,4,"PMP"
"BMMMPM",116.2409,13.3472,4,"MMP"
"AMMPPP",120.08646,10.70673,4,"MPP"
"BPPPMP",119.90431,12.00884,4,"PPM"
"AMPPMM",121.33188,11.78632,4,"PPM"
"AMPPMP",127.32749,11.39554,4,"PPM"
"APMMPM",119.70769,11.02683,4,"MMP"
"AMPPMM",119.76341,10.93587,4,"PPM"
"BPMPMP",118.53526,11.17484,4,"MPM"
"APMMPP",117.32133,12.63777,4,"MMP"
"BMPPMP",118.3167,10.97894,4,"PPM"
"BMPMMP",114.66123,12.80981,4,"PMM"
"BPMPMM",116.71708,11.66031,4,"MPM"
"BPMPPM",117.02873,11.74245,4,"MPP"
"BMMMPM",117.87132,12.31073,4,"MMP"
"BMPMPM",118.27316,10.63637,4,"PMP"
"APPPMP",118.92279,10.95059,4,"PPM"
"BPPPPM",118.36888,10.5858,4,"PPP"
"BPPMPP",118.14713,11.97397,4,"PMP"
"APMPMP",117.52031,10.86504,4,"MPM"
"IPPPPP",118.43306,10.54018,4,"PrPrPr"
"AMMMMP",116.1716,12.51286,4,"MMM"
"AMMPMM",117.30571,11.6399,4,"MPM"
"BMPMPP",118.47793,11.17427,4,"PMP"
"APMMMM",117.36231,12.41052,4,"MMM"
"AMPPMM",117.08008,10.99181,4,"PPM"
"BMPMMP",116.69964,11.67617,4,"PMM"
"APMMMM",115.47467,12.71997,4,"MMM"
"IPPPPP",118.91919,10.25957,4,"PrPrPr"
"BPMPPP",121.36097,11.46102,4,"MPP"
"APPMPM",113.5269,13.665,4,"PMP"
"BPPMMP",108.48169,12.83847,4,"PMM"
"BMMMPP",107.97468,13.01243,4,"MMP"
"AMMPPM",117.53094,11.38159,4,"MPP"
"APMPMP",116.4815,10.28887,4,"MPM"
"BMMMMM",106.38132,13.2469,4,"MMM"
"BMPPMM",117.55536,10.59698,4,"PPM"
"IPPPPP",118.44025,10.53948,4,"PrPrPr"
"AMPMMM",108.42181,13.42178,4,"PMM"
"AMMMMM",116.53819,12.90143,4,"MMM"
"BPMMPP",115.42299,13.2106,4,"MMP"
"BMMPPP",116.19501,11.86938,4,"MPP"
"BPPMMM",116.71171,11.13363,4,"PMM"
"AMPMPM",116.73346,10.1119,4,"PMP"
"AMMPPP",116.95468,10.68922,4,"MPP"
"BPPMMM",108.21708,13.78253,4,"PMM"
"BPMMPM",117.97205,13.03286,4,"MMP"
"BPPMPM",108.80804,13.90073,4,"PMP"
"AMPPMP",116.96185,10.76963,4,"PPM"
"BMMPPP",115.67749,10.91276,4,"MPP"
"BPPMMP",106.79643,13.30555,4,"PMM"
"APMMMP",116.04143,12.03354,4,"MMM"
"AMMPPM",115.42681,10.10854,4,"MPP"
"AMPPMM",116.41561,10.20591,4,"PPM"
"BMMPPM",120.82446,12.01138,4,"MPP"
"BPPPMM",119.73051,11.01691,4,"PPM"
"BMPMMP",118.50474,12.40651,4,"PMM"
"AMMPMP",117.17216,12.16211,4,"MPM"
"APPMPP",94.0696,14.13796,4,"PMP"
"BMPMPM",94.52316,14.72291,4,"PMP"
"APMPMM",116.82965,13.25051,4,"MPM"
"APMMPP",115.77242,13.96671,4,"MMP"
"AMMMPP",114.52449,14.19955,4,"MMP"
"AMPPMM",118.54477,11.79102,4,"PPM"
"BPPMPM",98.1032,13.99541,4,"PMP"
"AMMMPP",89.43267,15.26318,4,"MMP"
"APPPMM",117.19985,12.07036,4,"PPM"
"BPPMMM",114.35029,13.34648,4,"PMM"
"BMMPMP",112.89001,13.05096,4,"MPM"
"BPMPPP",116.42728,12.60356,4,"MPP"
"BMPMPP",98.12788,13.61407,4,"PMP"
"BMPMMM",116.7657,12.6703,4,"PMM"
"APMPMM",113.84063,12.70391,4,"MPM"
"BPMPMP",114.7368,11.999,4,"MPM"
"APMPPM",117.47664,11.45847,4,"MPP"
"AMPMPP",97.24924,13.42776,4,"PMP"
"BMPMMP",102.8149,13.06568,4,"PMM"
"APMPPM",124.16549,10.75326,4,"MPP"
"BMPMPP",120.49387,11.233,4,"PMP"
"AMMPPM",116.77255,11.87973,4,"MPP"
"BPMPMM",113.93486,13.51426,4,"MPM"
"AMPMMP",84.60568,14.70013,4,"PMM"
"APMPMM",115.13304,13.54992,4,"MPM"
"BPMPPM",117.62404,12.26563,4,"MPP"
"IPPMPP",91.72544,14.5921,4,"PMP"
"BPPMMP",91.62522,14.66876,4,"PMM"
"AMPMPP",96.76917,13.99268,4,"PMP"
"BPPMPP",117.78204,11.91681,4,"PMP"
"BPPPMP",117.60085,10.61788,4,"PPM"
"AMMMMM",111.38807,13.82517,4,"MMM"
"BMMPMM",113.68956,12.56743,4,"MPM"
"APMPPM",114.8366,12.63601,4,"MPP"
"APMMPM",111.96182,14.45922,4,"MMP"
"BMPPMP",114.78086,12.73269,4,"PPM"
"BPMPMP",113.24659,12.64584,4,"MPM"
"BPMMMM",115.25693,11.79801,4,"MMM"
"APMPPP",115.23946,10.60129,4,"MPP"
"IPPPPP",116.30738,11.51846,4,"PrPrPr"
"AMPMPM",85.68478,14.18107,4,"PMP"
"AMMMMM",94.44334,14.11512,4,"MMM"
"BMPMMM",101.20637,13.546,4,"PMM"
"AMPPPP",126.02764,10.54684,4,"PPP"
"BMPPMP",120.77456,12.06546,4,"PPM"
"BPPMPM",116.87522,11.09678,4,"PMP"
"APMMMM",108.08002,14.92438,4,"MMM"
"APMPMP",115.04382,12.56243,4,"MPM"
"AMMPPM",118.19855,11.62663,4,"MPP"
"BMMPMM",115.48786,13.71877,4,"MPM"
"BPPMPP",87.88686,15.749,4,"PMP"
"AMPMPM",94.01413,14.66836,4,"PMP"
"BPMMPM",93.1463,14.22588,4,"MMP"
"AMPMMP",92.25107,13.70266,4,"PMM"
"AMMPPP",117.18789,10.4413,4,"MPP"
"APMPPM",114.49161,11.63606,4,"MPP"
"BMPPMP",116.76775,11.24885,4,"PPM"
"BMMMMM",90.53821,13.57384,4,"MMM"
"APPMMM",116.19997,11.91545,4,"PMM"
"IPPPPP",117.17253,11.2349,4,"PrPrPr"
"BPMMMM",108.13567,14.76947,4,"MMM"
"APPPMP",115.72112,11.84214,4,"PPM"
"APMPPM",112.30551,13.29594,4,"MPP"
"BMPPMP",116.29241,11.5222,4,"PPM"
"BMPPMP",118.17068,12.04332,4,"PPM"
"AMMMPM",93.13,14.38654,4,"MMP"
"AMPMPP",101.41827,13.9304,4,"PMP"
"BPMMPM",114.2867,14.76036,4,"MMP"
"AMMPPP",122.15812,11.37209,4,"MPP"
"APPPPM",116.80347,12.55505,4,"PPP"
"APPPMM",117.55334,12.98793,4,"PPM"
"APMPMP",116.17381,12.46506,4,"MPM"
"BMMMMP",90.3565,14.09199,4,"MMM"
"BMPMPP",85.99187,14.5554,4,"PMP"
"BPMMPM",94.90387,14.17466,4,"MMP"
"BMMMMM",116.59348,13.64941,4,"MMM"
"APMMMM",96.07288,13.56507,4,"MMM"
"BPPMMM",117.12554,12.86133,4,"PMM"
"AMMPPM",117.25424,10.34953,4,"MPP"
"BMMPMP",113.60245,12.45789,4,"MPM"
"BMPMPP",111.20239,14.0288,4,"PMP"
"AMMPPP",113.93764,12.50556,4,"MPP"
"BPPPMP",116.54489,11.00408,4,"PPM"
"APPMPM",110.69889,14.67512,4,"PMP"
"BPPPMP",118.46393,11.0988,4,"PPM"
"BMPPMP",116.79619,11.70889,4,"PPM"
"AMPPMP",116.91964,12.14802,4,"PPM"
"BPMPPM",115.65442,12.87103,4,"MPP"
"AMMMPM",118.06663,12.89839,4,"MMP"
"APPMPP",86.49066,14.45505,4,"PMP"
"BPMMPM",118.94026,13.16623,4,"MMP"
"AMMMMM",127.20276,12.9716,4,"MMM"
"APPMPM",123.58341,12.84406,4,"PMP"
"APPPPM",119.84018,12.32718,4,"PPP"
"BMMMPP",88.18917,14.15963,4,"MMP"
"BMMMMP",117.4931,12.9334,4,"MMM"
"APMPMP",119.35189,11.71226,4,"MPM"
"APMPPM",120.33071,11.94915,4,"MPP"
"BMPPMM",121.61073,10.92193,4,"PPM"
"BMPMMP",117.43092,13.51499,4,"PMM"
"AMPMMM",119.30262,12.47107,4,"PMM"
"BMPPMP",120.94425,11.09973,4,"PPM"
"BPMMPP",116.40945,13.01617,4,"MMP"
"AMMMPM",115.07837,13.2204,4,"MMP"
"BPPPMM",118.96673,10.97734,4,"PPM"
"IPPPPP",119.36882,10.6524,4,"PrPrPr"
"AMMPPP",118.5312,11.62185,4,"MPP"
"APMMMM",114.24426,14.4619,4,"MMM"
"BPMMPM",110.04414,15.26322,4,"MMP"
"BPPMPP",111.95223,14.86442,4,"PMP"
"AMPPMP",119.66669,11.4032,4,"PPM"
"APPPMP",120.05559,11.49501,4,"PPM"
"BPPMMP",87.54782,14.35988,4,"PMM"
"APMPPP",120.03257,12.84032,4,"MPP"
"AMMPPM",123.30685,11.43309,4,"MPP"
"BMPPPM",129.48562,11.61035,4,"PPP"
"BMPPMP",126.45178,11.56977,4,"PPM"
"APPMPM",118.22256,14.47076,4,"PMP"
"AMMMPM",81.77817,15.13413,4,"MMP"
"BMMMMP",89.34491,14.24663,4,"MMM"
"BPMPPM",122.23338,11.454,4,"MPP"
"BMPPPM",121.41833,11.27676,4,"PPP"
"APPMMP",117.2894,13.21337,4,"PMM"
"APMPMP",117.81028,12.45589,4,"MPM"
"APMPPM",119.36346,12.04292,4,"MPP"
"BMMPPP",118.86106,12.11679,4,"MPP"
"AMPMPP",119.10814,12.27324,4,"PMP"
"BPPMPM",118.57291,12.43245,4,"PMP"
"BPPPMP",120.17532,10.6778,4,"PPM"
"AMPPMM",119.16123,11.65193,4,"PPM"
"BMMMMM",109.43089,14.49376,4,"MMM"
"APMMMP",113.98123,13.58138,4,"MMM"
"BPMPMP",119.19108,12.0806,4,"MPM"
"BMMMPP",112.85352,14.61493,4,"MMP"
"BPPPPM",120.52237,12.33026,4,"PPP"
"BPPPMM",121.46021,12.09188,4,"PPM"
"AMPMPM",82.61399,15.14009,4,"PMP"
"APMPMP",118.51677,12.85265,4,"MPM"
"AMMMMP",97.80345,14.41715,4,"MMM"
"APPMPM",130.31518,13.92828,4,"PMP"
"BMPMPP",124.47195,13.74032,4,"PMP"
"BPPPPM",123.24606,11.92115,4,"PPP"
"BPMPMM",120.44155,13.023,4,"MPM"
"BPMMPP",119.70392,12.89536,4,"MMP"
"APMPMM",117.65193,13.20186,4,"MPM"
"AMMPMP",112.61642,13.59377,4,"MPM"
"AMPMPP",115.8382,13.70935,4,"PMP"
"AMPMMM",116.71971,13.13696,4,"PMM"
"AMPMPP",118.27058,12.54042,4,"PMP"
"AMPMMP",117.2136,12.9272,4,"PMM"
"BPPPMP",120.48014,11.00043,4,"PPM"
"BPMMPM",117.6346,12.99766,4,"MMP"
"BMMPMM",116.64614,12.64301,4,"MPM"
"AMMPPM",117.84278,11.99947,4,"MPP"
"APMMPM",116.04671,12.98705,4,"MMP"
"BPPPMP",119.37618,11.69517,4,"PPM"
"BPMPMP",117.56696,11.72604,4,"MPM"
"AMPPPM",119.33998,12.43535,4,"PPP"
"APMPPP",119.06092,12.04962,4,"MPP"
"AMMMMP",118.27597,13.13872,4,"MMM"
"AMPMPM",117.99426,13.63915,4,"PMP"
"BPPMMM",118.33548,13.31173,4,"PMM"
"BMPMMM",123.0671,12.30321,4,"PMM"
"BPMPPP",131.33254,12.15914,4,"MPP"
"BMMPPP",125.44751,12.16279,4,"MPP"
"APMMPP",114.63445,14.86819,4,"MMP"
"BPPMMM",90.93304,14.27924,4,"PMM"
"BMMMMP",96.30529,14.92591,4,"MMM"
"AMMMMP",118.47717,13.03981,4,"MMM"
"BMPPPM",121.52332,11.4708,4,"PPP"
"APPPPM",121.52412,10.59589,4,"PPP"
"APPPMM",119.55702,11.15493,4,"PPM"
"IPPPPP",121.69428,10.0389,4,"PrPrPr"
"AMPMPM",83.27656,14.11483,4,"PMP"
"BMMMMM",115.47354,13.17738,4,"MMM"
"BPMPMP",117.9371,11.71253,4,"MPM"
"AMPMPP",84.99907,14.32593,4,"PMP"
"BPPPPM",119.81989,11.86994,4,"PPP"
"APMPMM",117.49738,11.5559,4,"MPM"
"AMMMMP",111.62384,13.96182,4,"MMM"
"APMPMP",117.63007,11.9342,4,"MPM"
"IPPPPP",121.14248,11.25025,4,"PrPrPr"
"BPPMMP",112.97179,14.79121,4,"PMM"
"AMMMPM",86.88332,14.2292,4,"MMP"
"BMMMPM",116.96089,14.74749,4,"MMP"
"BPPPMP",121.11634,12.22802,4,"PPM"
"AMPPPP",126.01274,10.62822,4,"PPP"
"BMMMMM",118.48863,14.75121,4,"MMM"
"AMMPMP",123.96717,12.06435,4,"MPM"
"BMPPMP",120.508,12.47007,4,"PPM"
"BPPMPM",113.40548,15.15609,4,"PMP"
"AMMPPP",119.91037,11.59109,4,"MPP"
"BMMPMM",117.2505,12.70258,4,"MPM"
"APMMPM",116.38773,13.3976,4,"MMP"
"AMMMMM",117.72365,12.60573,4,"MMM"
"BPPMMM",111.38116,14.9687,4,"PMM"
"BPMMMP",115.2239,13.37845,4,"MMM"
"AMPMMP",115.86902,13.3639,4,"PMM"
"BMPMPM",105.8951,16.01515,4,"PMP"
"AMMMPM",118.12413,11.74948,4,"MMP"
"AMPMMM",118.52143,11.96311,4,"PMM"
"BPMPPM",113.78107,13.44617,4,"MPP"
"BPPMMM",116.84756,12.61229,4,"PMM"
"APPPMP",118.55719,12.32494,4,"PPM"
"AMMPMM",117.49628,11.87368,4,"MPM"
"BPPPPM",118.7027,12.8578,4,"PPP"
"BPPMMP",84.89412,14.44914,4,"PMM"
"AMMMMP",86.65505,14.77418,4,"MMM"
"APPMPP",79.46907,14.98874,4,"PMP"
"APMMMP",83.91869,14.59261,4,"MMM"
"BPPMMP",122.40374,13.08521,4,"PMM"
"BMPPPM",131.97419,11.54423,4,"PPP"
"BMPPPP",127.09889,11.20902,4,"PPP"
"BPPPMM",120.88461,12.43529,4,"PPM"
"BMMMPM",117.60144,13.16783,4,"MMP"
"APMPPP",120.39149,11.72352,4,"MPP"
"APPMMP",112.1083,14.34463,4,"PMM"
"AMPMPM",109.53676,15.20064,4,"PMP"
"APMPMM",118.39709,11.88986,4,"MPM"
"BMMMMP",85.66997,13.43854,4,"MMM"
"BMPMPM",114.45726,13.59692,4,"PMP"
"BPMPMP",114.94468,12.37159,4,"MPM"
"BPMPMP",118.0016,11.65713,4,"MPM"
"BMPMMM",119.33769,12.20111,4,"PMM"
"APPPPM",121.4247,10.55063,4,"PPP"
"AMMPPP",116.45986,12.80001,4,"MPP"
"AMMMMP",114.17453,13.17777,4,"MMM"
"APPMPM",117.13127,12.86241,4,"PMP"
"IPPPPP",120.77658,10.93699,4,"PrPrPr"
"APMPPP",115.44968,13.2975,4,"MPP"
"IPPPPP",123.32687,9.80516,4,"PrPrPr"
"BMPMMM",75.73697,15.34716,4,"PMM"
"IPPPPP",123.29947,10.60455,4,"PrPrPr"
"APPPPM",121.34151,12.73189,4,"PPP"
"IPPPPP",125.12976,10.45092,4,"PrPrPr"
"BMMMMP",131.33599,13.2359,4,"MMM"
"BPPMPP",126.67003,10.94284,4,"PMP"
"APPMPM",116.92902,14.09672,4,"PMP"
"APMMMM",115.98314,13.60676,4,"MMM"
"IPMMMP",82.61817,13.75366,4,"MMM"
"AMMPMM",118.22235,12.46807,4,"MPM"
"BPPPMP",120.85754,11.13955,4,"PPM"
"IPPPPP",120.8538,10.70387,4,"PrPrPr"
"APMPPM",115.00797,13.30286,4,"MPP"
"IPPPPP",122.3254,9.74837,4,"PrPrPr"
"APPPPM",120.79741,11.19745,4,"PPP"
"IPPPPP",121.33906,11.12836,4,"PrPrPr"
"BMPMPM",115.07916,13.28287,4,"PMP"
"APPMPP",120.88264,11.39758,4,"PMP"
"BPMMMP",114.4173,13.1371,4,"MMM"
"BMPPMP",119.22687,12.71721,4,"PPM"
"AMMPMP",115.91558,12.22835,4,"MPM"
"APMPMM",117.26855,12.00473,4,"MPM"
"IPPPPP",120.53811,11.19544,4,"PrPrPr"
"AMPMPP",120.0239,12.0722,4,"PMP"
"AMMMPM",117.12218,14.03597,4,"MMP"
"BPPPMM",121.68711,12.15861,4,"PPM"
"AMPMMM",114.98431,14.54688,4,"PMM"
"APMPMM",121.9135,12.30004,4,"MPM"
"BPMPMP",130.65227,12.11457,4,"MPM"
"BPMMPM",100.57254,15.45213,4,"MMP"
"BPPPMM",118.79928,13.11818,4,"PPM"
"APPPMP",119.47934,12.12688,4,"PPM"
"APMMPP",80.03939,13.58615,4,"MMP"
"BMPMMP",112.27371,13.769,4,"PMM"
"AMPMMM",109.34723,14.4682,4,"PMM"
"AMMPPM",116.85974,12.10321,4,"MPP"
"BMMPPP",114.69115,12.58915,4,"MPP"
"AMMMPM",114.12074,12.96504,4,"MMP"
"APPMMP",117.06159,12.12565,4,"PMM"
"BPPMMP",111.93012,13.10452,4,"PMM"
"BPPMMP",84.36846,13.81286,4,"PMM"
"BPMPPM",118.72483,11.88048,4,"MPP"
"BMMPPM",116.6511,12.73873,4,"MPP"
"AMPPMP",120.26036,10.66636,4,"PPM"
"AMMPPM",115.47754,12.36478,4,"MPP"
"BMMPMP",117.00452,11.59785,4,"MPM"
"APMPMP",115.20412,11.59476,4,"MPM"
"AMMMMP",112.50033,13.94701,4,"MMM"
"BPPMPM",117.0258,13.33687,4,"PMP"
"APPMPM",116.84619,13.30921,4,"PMP"
"AMPMPP",116.65129,13.59951,4,"PMP"
